#triangle.dat
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.19999999999999996 0.19999999999999996 0.19999999999999996 0.19999999999999996 0.19999999999999996 0.19999999999999996 0.19999999999999996 0.19999999999999996 
0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 
0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 
0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
1.2 1.2 1.2 1.2 1.2 1.2 1.2 1.2 
1.4 1.4 1.4 1.4 1.4 1.4 1.4 1.4 
1.6 1.6 1.6 1.6 1.6 1.6 1.6 1.6 
1.8 1.8 1.8 1.8 1.8 1.8 1.8 1.8 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.19999999999999996 0.19999999999999996 0.19999999999999996 0.19999999999999996 0.19999999999999996 0.19999999999999996 0.19999999999999996 0.19999999999999996 
0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 
0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 
0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
1.2 1.2 1.2 1.2 1.2 1.2 1.2 1.2 
1.4 1.4 1.4 1.4 1.4 1.4 1.4 1.4 
1.6 1.6 1.6 1.6 1.6 1.6 1.6 1.6 
1.8 1.8 1.8 1.8 1.8 1.8 1.8 1.8 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.19999999999999996 0.19999999999999996 0.19999999999999996 0.19999999999999996 0.19999999999999996 0.19999999999999996 0.19999999999999996 0.19999999999999996 
0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 
0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 
0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
1.2 1.2 1.2 1.2 1.2 1.2 1.2 1.2 
1.4 1.4 1.4 1.4 1.4 1.4 1.4 1.4 
1.6 1.6 1.6 1.6 1.6 1.6 1.6 1.6 
1.8 1.8 1.8 1.8 1.8 1.8 1.8 1.8 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.19999999999999996 0.19999999999999996 0.19999999999999996 0.19999999999999996 0.19999999999999996 0.19999999999999996 0.19999999999999996 0.19999999999999996 
0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 
0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 
0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
1.2 1.2 1.2 1.2 1.2 1.2 1.2 1.2 
1.4 1.4 1.4 1.4 1.4 1.4 1.4 1.4 
1.6 1.6 1.6 1.6 1.6 1.6 1.6 1.6 
1.8 1.8 1.8 1.8 1.8 1.8 1.8 1.8 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.19999999999999996 0.19999999999999996 0.19999999999999996 0.19999999999999996 0.19999999999999996 0.19999999999999996 0.19999999999999996 0.19999999999999996 
0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 
0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 
0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
1.2 1.2 1.2 1.2 1.2 1.2 1.2 1.2 
1.4 1.4 1.4 1.4 1.4 1.4 1.4 1.4 
1.6 1.6 1.6 1.6 1.6 1.6 1.6 1.6 
1.8 1.8 1.8 1.8 1.8 1.8 1.8 1.8 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.19999999999999885 0.19999999999999885 0.19999999999999885 0.19999999999999885 0.19999999999999885 0.19999999999999885 0.19999999999999885 0.19999999999999885 
0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 
0.6000000000000011 0.6000000000000011 0.6000000000000011 0.6000000000000011 0.6000000000000011 0.6000000000000011 0.6000000000000011 0.6000000000000011 
0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
0.9999999999999989 0.9999999999999989 0.9999999999999989 0.9999999999999989 0.9999999999999989 0.9999999999999989 0.9999999999999989 0.9999999999999989 
1.2 1.2 1.2 1.2 1.2 1.2 1.2 1.2 
1.400000000000001 1.400000000000001 1.400000000000001 1.400000000000001 1.400000000000001 1.400000000000001 1.400000000000001 1.400000000000001 
1.6 1.6 1.6 1.6 1.6 1.6 1.6 1.6 
1.799999999999999 1.799999999999999 1.799999999999999 1.799999999999999 1.799999999999999 1.799999999999999 1.799999999999999 1.799999999999999 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
